# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
1

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,CODEJDRLMV,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
0.000000000000000000e+00, 7.200000000000000178e+00, 0.000000000000000000e+00, 3.200000000000000178e+00, 7.200000000000000178e+00, 0.000000000000000000e+00, 1.584362875542387528e+00, 7.200000000000000178e+00, 3.657314375264104752e-17, 1.336792354406414862e+00, 7.200000000000000178e+00, 9.831918664813827996e-18, 9.991810189927467778e-02, 2.829973502978516686e-01, 3.200000000000000178e+00, 8.873606738116307513e-02, 5.649337174730161948e+00, -5.008242641719736716e-16, 4.027928153351385474e-03, 3.817463065420412804e-01, -7.665314289552833987e-18, 6.905891247340826267e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.243878172645716873e+00, 3.243878172645716429e+00, 1.800000000000000044e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, -7.200000000000000178e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.200000000000000178e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000283335173726418e-01, 2.997960243938137537e-01, 1.800000000000000000e+02, 1.333804627197352843e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
0.000000000000000000e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 3.000000000000000000e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 1.485340195820987752e+00, 9.000000000000000000e+00, 2.314655805665585950e-17, 1.253242832256013184e+00, 9.000000000000000000e+00, 6.549669954340971841e-18, 9.991810189927467778e-02, 2.829973502978516686e-01, 3.000000000000000000e+00, 7.311626645786757639e-02, 4.654910391775961997e+00, -1.467235356352302196e-16, 3.111478618826506084e-03, 2.948899348249954810e-01, -4.296812054447636168e-18, 6.069630979108150415e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.041135786855359679e+00, 3.041135786855359235e+00, 2.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, -9.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000283335173726418e-01, 2.997960243938137537e-01, 1.800000000000000000e+02, 1.333804627197352843e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
# DegenGeom Type, nXsecs
STICK_FACE, 5
# sweeple,sweepte,areaTop,areaBot
0.000000000000000000e+00, -6.340191745909850241e+00, 7.116492547999162532e+00, 7.116492547999161644e+00
0.000000000000000000e+00, -6.340191745909850241e+00, 6.751544212204333206e+00, 6.751544212204333206e+00
0.000000000000000000e+00, -6.340191745909907972e+00, 6.386595876409510986e+00, 6.386595876409510097e+00
0.000000000000000000e+00, -6.340191745909907972e+00, 6.021647540614678107e+00, 6.021647540614676331e+00
0.000000000000000000e+00, -6.340191745909907972e+00, 5.656699204819848781e+00, 5.656699204819848781e+00
# DegenGeom Type
POINT
# vol,volWet,area,areaWet,Ishellxx,Ishellyy,Ishellzz,Ishellxy,Ishellxz,Ishellyz,Isolidxx,Isolidyy,Isolidzz,Isolidxy,Isolidxz,Isolidyz,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz
7.485878207566715403e+00, 7.485878207566715403e+00, 6.555196736940303026e+01, 6.555196736940303026e+01, 4.579038268918004633e+02, 7.147279661838851439e+01, 5.272199309697429044e+02, -2.437633743859510815e+01, 6.995815497344562623e-15, -4.861136801489888189e-15, 4.965889531795095024e+01, 5.279774741724704512e+00, 5.483006612402108004e+01, -2.295212184049177040e+00, -2.435465880289447801e-05, 3.276237069757169211e-03, 1.738945417250831404e+00, 4.258818322783485932e+00, 5.908865647673425108e-17, 1.481812141779009107e+00, 4.074304712110866866e+00, -3.726623282489644931e-10
